Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,USD,EUR,GBP,INR,AED,CNY
2004-09-23,7.35,7.6,7.13,7.2,7.299676201,18530.0,85.0,135263.0,16350.0,88.24,0.47,-0.15,411.5,334.65,228.73,18863.16,1511.44,3405.78
2004-09-24,7.47,7.47,7.03,7.1,7.143586207,21750.0,120.0,155373.0,19600.0,90.11,0.44,-0.37,407.85,332.46,226.25,18701.95,1498.03,3375.57
2004-09-27,7.4,8.52,7.4,8.47,8.331639974,128935.0,351.0,1074240.0,111695.0,86.63,1.12,1.07,409.2,332.72,226.49,18804.78,1502.99,3386.74
2004-09-28,9.1,10.16,8.51,10.0,9.48153915,511867.0,1098.0,4853287.0,310443.0,60.65,1.65,0.9,411.7,334.38,227.25,18999.95,1512.21,3407.48
2004-09-29,10.44,11.9,10.0,11.44,11.094498705,404323.0,1342.0,4485761.0,246715.0,61.02,1.9,1.0,412.95,335.34,229.45,18977.11,1516.76,3417.78
2004-09-30,11.7,13.64,11.7,12.88,12.931660291,902667.0,2724.0,11672983.0,618256.0,68.49,1.94,1.18,415.65,334.66,229.7,19119.9,1526.68,3440.13
2004-10-01,13.4,13.4,11.5,11.91,12.079780745,553329.0,1602.0,6684093.0,361872.0,65.4,1.9,-1.49,418.1,337.33,232.77,19161.51,1535.72,3460.4
2004-10-04,11.95,12.75,10.75,10.98,11.498338971,164657.0,684.0,1893282.0,142248.0,86.39,2.0,-0.97,412.55,336.47,231.36,18915.4,1515.34,3414.47
2004-10-05,11.39,11.5,10.67,11.04,10.96818399,83700.0,323.0,918037.0,69100.0,82.56,0.83,-0.35,415.4,337.55,233.14,19044.0,1525.81,3438.06
2004-10-06,11.2,11.95,11.06,11.19,11.362201748,134911.0,457.0,1532886.0,78811.0,58.42,0.89,-0.01,418.45,340.11,235.14,19179.65,1537.01,3463.3
2004-10-07,11.3,11.64,11.17,11.24,11.368306156,113145.0,355.0,1286267.0,92445.0,81.7,0.47,-0.06,418.1,340.32,234.62,19167.78,1535.72,3460.4
2004-10-08,11.75,12.75,11.2,12.26,11.786645987,347521.0,1148.0,4096107.0,198356.0,57.08,1.55,0.51,421.75,339.7,235.08,19290.84,1549.09,3490.7
2004-10-11,16.01,17.55,15.5,16.03,16.870354876,1254972.0,4522.0,21171823.0,745654.0,59.42,2.05,0.02,421.7,340.62,234.87,19305.42,1548.95,3490.2
2004-10-12,16.0,16.3,13.78,13.91,14.493688146,503101.0,2361.0,7291789.0,352840.0,70.13,2.52,-2.09,414.7,336.94,232.06,18993.25,1523.13,3432.26
2004-10-14,14.45,14.45,13.1,13.4,13.568491156,360521.0,1266.0,4891726.0,280400.0,77.78,1.35,-1.05,415.35,335.14,231.3,19033.41,1525.62,3437.64
2004-10-15,13.9,13.95,12.8,12.99,13.420859781,335411.0,1162.0,4501504.0,231693.0,69.08,1.15,-0.91,420.4,336.82,232.86,19252.21,1544.13,3479.44
2004-10-18,13.1,13.75,12.5,12.96,13.098518694,282251.0,1207.0,3697070.0,161391.0,57.18,1.25,-0.14,419.1,334.78,232.77,19198.96,1539.35,3468.68
2004-10-19,13.0,13.6,12.81,13.04,13.234664982,338653.0,1108.0,4481959.0,244726.0,72.26,0.79,0.04,419.35,335.01,232.38,19195.74,1540.29,3470.71
2004-10-20,13.29,13.45,12.51,12.62,12.977561324,176481.0,674.0,2290293.0,107250.0,60.77,0.94,-0.67,423.6,336.07,233.61,19369.1,1555.88,3505.88
2004-10-21,12.99,14.68,12.56,14.24,13.653584068,1113846.0,3390.0,15207990.0,594318.0,53.36,2.12,1.25,422.5,335.12,231.2,19314.59,1551.88,3496.78
2004-10-25,14.44,14.44,13.1,13.46,13.540007439,752760.0,2363.0,10192376.0,345680.0,45.92,1.34,-0.98,429.15,335.92,233.37,19579.96,1576.27,3551.99
2004-10-26,13.5,13.79,12.9,12.99,13.220217727,293119.0,900.0,3875097.0,167781.0,57.24,0.89,-0.51,427.5,334.65,232.66,19513.23,1570.23,3538.2
2004-10-27,13.0,13.85,13.0,13.52,13.372794024,368941.0,1401.0,4933772.0,203841.0,55.25,0.85,0.52,428.25,335.34,233.14,19528.2,1572.96,3544.41
2004-10-28,13.52,14.45,13.41,13.89,13.964013524,261765.0,1294.0,3655290.0,186443.0,71.23,1.04,0.37,424.2,333.08,231.78,19311.7,1558.13,3510.85
2004-10-29,13.76,14.35,13.4,13.53,13.771002899,143504.0,730.0,1976194.0,89848.0,62.61,0.95,-0.23,425.55,334.54,232.25,19305.06,1563.04,3522.11
2004-11-01,13.74,15.68,13.4,15.35,14.788929371,431737.0,1822.0,6384928.0,293486.0,67.98,2.28,1.61,428.85,336.48,233.92,19459.06,1575.04,3549.38
2004-11-02,15.6,15.6,14.51,14.65,15.018002687,276181.0,1217.0,4147687.0,187858.0,68.02,1.09,-0.95,424.2,334.03,230.83,19303.21,1558.09,3510.85
2004-11-03,14.94,14.98,14.0,14.5,14.528445919,144098.0,743.0,2093520.0,118935.0,82.54,0.98,-0.44,423.5,330.85,229.18,19190.9,1555.47,3505.1
2004-11-04,14.6,14.79,13.75,14.3,14.483180755,74825.0,377.0,1083704.0,64400.0,86.07,1.04,-0.3,430.5,334.17,233.66,19430.62,1581.08,3563.03
2004-11-05,14.1,14.59,13.9,14.19,14.262472166,75448.0,432.0,1076075.0,62751.0,83.17,0.69,0.09,431.0,333.81,233.19,19463.96,1583.08,3567.13
2004-11-08,14.5,14.6,14.0,14.13,14.264553966,67181.0,308.0,958307.0,53882.0,80.2,0.6,-0.37,431.9,333.5,232.48,19474.37,1586.37,3574.62
2004-11-09,14.74,14.75,13.9,13.99,14.233170854,87601.0,403.0,1246840.0,70676.0,80.68,0.85,-0.75,433.65,335.81,233.57,19570.62,1592.67,3589.06
2004-11-10,14.35,14.81,13.9,14.03,14.240136193,98390.0,420.0,1401087.0,72890.0,74.08,0.91,-0.32,433.4,335.54,234.78,19546.33,1591.75,3587.03
2004-11-11,14.13,14.74,14.1,14.16,14.375777534,112053.0,534.0,1610849.0,91975.0,82.08,0.64,0.03,433.8,336.41,235.49,19586.06,1593.22,3590.34
2004-11-12,14.58,14.95,14.3,14.43,14.505203343,30269.0,177.0,439058.0,24098.0,79.61,0.65,-0.15,436.05,337.17,235.72,19648.4,1601.59,3608.97
2004-11-16,14.11,14.5,13.9,14.02,14.139272503,64880.0,331.0,917356.0,56280.0,86.74,0.6,-0.09,439.4,338.59,237.12,19770.8,1613.81,3636.69
2004-11-17,14.49,14.7,13.83,14.11,14.270868732,220701.0,698.0,3149595.0,172288.0,78.06,0.87,-0.38,443.45,340.47,238.91,19957.46,1628.68,3670.21
2004-11-18,14.5,14.5,13.95,14.05,14.140591291,173823.0,482.0,2457960.0,146272.0,84.15,0.55,-0.45,442.0,340.3,238.76,19905.46,1623.36,3658.21
2004-11-19,14.01,14.14,13.2,13.24,13.621632863,91361.0,389.0,1244486.0,83265.0,91.14,0.94,-0.77,445.6,341.23,239.8,20054.22,1636.6,3687.96
2004-11-22,13.74,13.74,13.1,13.27,13.393674856,95650.0,359.0,1281105.0,76650.0,80.14,0.64,-0.47,447.8,343.34,241.07,20153.23,1644.68,3706.21
2004-11-23,14.05,15.92,14.05,15.08,15.51477146,2559598.0,5006.0,39711578.0,1366813.0,53.4,1.87,1.03,448.15,342.4,239.54,20186.91,1645.92,3709.07
2004-11-24,15.9,16.5,14.55,14.89,15.234099785,2165867.0,4590.0,32995034.0,1102178.0,50.89,1.95,-1.01,448.6,340.89,238.53,20198.21,1647.59,3712.84
2004-11-25,15.25,16.75,14.89,15.92,15.853658179,1637823.0,4735.0,25965486.0,906122.0,55.32,1.86,0.67,451.15,340.76,238.86,20310.76,1656.94,3733.9
2004-11-29,16.8,17.3,16.1,16.43,16.639759033,1529504.0,4668.0,25450578.0,963810.0,63.01,1.2,-0.37,451.25,339.66,238.25,20173.13,1657.22,3734.77
2004-11-30,16.74,16.75,15.3,15.51,15.873347733,518530.0,1798.0,8230807.0,422749.0,81.53,1.45,-1.23,453.4,341.15,237.2,20171.76,1665.16,3752.56
2004-12-01,16.0,16.0,14.5,15.3,15.122364134,183526.0,807.0,2775347.0,137341.0,74.83,1.5,-0.7,452.85,340.35,234.89,20047.66,1663.34,3747.92
2004-12-02,15.45,15.5,14.6,14.75,15.066182769,194945.0,840.0,2937077.0,168335.0,86.35,0.9,-0.7,454.2,342.29,236.09,20002.96,1668.34,3759.14
2004-12-03,14.9,15.7,14.6,15.2,15.23426384,169800.0,711.0,2586778.0,118326.0,69.69,1.1,0.3,448.65,335.55,231.59,19767.51,1647.82,3713.3
2004-12-06,15.15,15.5,14.25,14.45,14.623513415,255199.0,769.0,3731906.0,219135.0,85.87,1.25,-0.7,453.05,337.43,233.45,19725.79,1663.87,3749.67
2004-12-07,14.75,15.0,13.65,13.9,14.176973456,359585.0,975.0,5097827.0,225823.0,62.8,1.35,-0.85,451.8,336.47,232.68,19732.35,1659.23,3739.32
2004-12-08,14.1,14.4,13.55,13.7,13.971726708,120750.0,561.0,1687086.0,105390.0,87.28,0.85,-0.4,436.9,329.31,226.71,19197.38,1604.51,3615.96
2004-12-09,14.15,14.15,13.45,13.75,13.764916885,57150.0,313.0,786665.0,49525.0,86.66,0.7,-0.4,437.1,329.7,228.1,19295.77,1605.25,3617.61
2004-12-10,13.8,14.15,13.5,13.65,13.781056042,131472.0,532.0,1811823.0,107835.0,82.02,0.65,-0.15,434.0,328.23,226.8,19365.08,1593.91,3591.96
2004-12-13,13.95,14.15,13.7,13.95,14.005879261,142705.0,529.0,1998709.0,123815.0,86.76,0.45,0.0,435.1,327.2,226.54,19220.53,1598.06,3601.06
2004-12-14,14.0,14.15,13.05,13.4,13.724451128,167571.0,564.0,2299820.0,150695.0,89.93,1.1,-0.6,437.1,329.05,227.27,19265.17,1605.45,3617.61
2004-12-15,13.8,13.85,13.25,13.3,13.512627259,126710.0,543.0,1712185.0,101895.0,80.42,0.6,-0.5,439.0,327.09,225.82,19272.1,1612.38,3633.38
2004-12-16,13.5,14.7,13.3,14.1,14.154442383,677463.0,1597.0,9589111.0,392651.0,57.96,1.4,0.6,439.5,330.79,227.27,19219.33,1614.31,3637.52
2004-12-17,14.5,14.5,13.6,13.75,13.958721923,176922.0,688.0,2469605.0,120974.0,68.38,0.9,-0.75,438.9,331.15,226.76,19274.29,1612.01,3632.55
2004-12-20,14.1,14.2,13.5,13.65,13.809970973,86471.0,391.0,1194162.0,67464.0,78.02,0.7,-0.45,442.45,330.0,227.02,19390.37,1624.94,3661.89
2004-12-21,14.15,14.15,13.5,13.6,13.73122413,132151.0,475.0,1814595.0,101025.0,76.45,0.65,-0.55,440.95,329.94,228.95,19280.53,1619.43,3649.52
2004-12-22,13.8,13.85,13.25,13.45,13.494704815,85455.0,289.0,1153190.0,75455.0,88.3,0.6,-0.35,441.0,329.45,230.54,19324.62,1619.62,3649.89
2004-12-23,13.3,13.95,13.3,13.75,13.673086487,80428.0,340.0,1099699.0,60770.0,75.56,0.65,0.45,441.1,326.68,229.83,19298.12,1619.94,3650.72
2004-12-24,13.65,13.95,13.35,13.5,13.579722127,105228.0,418.0,1428967.0,75263.0,71.52,0.6,-0.15,441.1,325.84,228.98,19313.55,1619.96,3650.76
2004-12-27,13.85,14.1,13.55,14.0,13.958380956,207357.0,853.0,2894368.0,178263.0,85.97,0.55,0.15,441.1,323.81,228.09,19315.76,1619.94,3650.76
2004-12-28,14.1,14.6,13.8,14.0,14.150533273,461021.0,1152.0,6523693.0,291030.0,63.13,0.8,-0.1,441.1,324.28,228.65,19269.45,1619.98,3650.67
2004-12-29,14.25,15.2,13.9,14.0,14.366064907,365539.0,1610.0,5251357.0,233779.0,63.95,1.3,-0.25,440.25,324.06,229.81,19236.72,1616.93,3643.68
2004-12-30,14.8,14.85,13.2,13.6,13.882841872,196828.0,698.0,2732532.0,141481.0,71.88,1.65,-1.2,435.6,319.59,226.73,19013.93,1599.89,3605.2
2004-12-31,14.0,14.45,13.8,14.2,14.117068284,213636.0,686.0,3015914.0,170687.0,79.9,0.65,0.2,435.6,320.47,226.89,18935.52,1599.87,3605.24
2005-01-03,14.4,15.7,14.0,15.06,14.940492756,498746.0,1728.0,7451511.0,359961.0,72.17,1.7,0.66,435.6,323.6,228.88,18911.56,1599.78,3605.24
2005-01-04,15.19,15.19,14.6,14.72,14.848590505,192161.0,671.0,2853320.0,159678.0,83.1,0.59,-0.47,427.75,321.8,227.12,18587.87,1570.91,3540.27
2005-01-05,14.35,14.9,13.1,13.39,13.783112008,193155.0,650.0,2662277.0,139655.0,72.3,1.8,-0.96,426.0,320.87,225.66,18616.2,1564.48,3525.75
2005-01-06,13.4,14.25,13.25,13.4,13.667023108,110350.0,415.0,1508156.0,82289.0,74.57,1.0,0.0,424.35,322.16,226.3,18588.64,1558.47,3512.13
2005-01-07,13.45,13.89,13.15,13.39,13.413266849,109099.0,416.0,1463374.0,89120.0,81.69,0.74,-0.06,422.2,323.59,226.04,18443.8,1550.53,3494.34
2005-01-10,13.05,13.75,12.9,13.61,13.540917874,103500.0,329.0,1401485.0,91690.0,88.59,0.85,0.56,420.0,320.72,224.02,18427.5,1542.49,3476.09
2005-01-11,13.6,13.6,12.95,13.02,13.277960526,67488.0,298.0,896103.0,58113.0,86.11,0.65,-0.58,421.35,320.41,224.49,18396.13,1547.45,3487.3
2005-01-12,13.25,13.48,11.85,12.0,12.638823957,115506.0,506.0,1459860.0,99226.0,85.91,1.63,-1.25,426.6,321.1,225.34,18625.34,1566.73,3530.75
2005-01-13,12.0,12.5,11.5,12.16,12.155977324,76556.0,236.0,930613.0,54378.0,71.03,1.0,0.16,423.6,320.85,225.24,18479.54,1555.67,3505.88
2005-01-14,12.4,12.69,11.95,12.03,12.321225943,53934.0,246.0,664533.0,45325.0,84.04,0.74,-0.37,422.5,322.65,226.14,18425.22,1551.67,3496.82
2005-01-17,12.0,12.2,11.6,11.72,11.721493481,126550.0,134.0,1483355.0,121800.0,96.25,0.6,-0.28,422.25,322.73,227.09,18410.1,1550.71,3494.71
2005-01-18,11.86,12.3,11.86,11.9,12.002085556,20618.0,104.0,247459.0,17875.0,86.7,0.44,0.04,421.75,323.84,225.92,18424.15,1548.88,3490.53
2005-01-19,11.81,12.3,11.32,11.6,11.922590096,245072.0,188.0,2921893.0,222123.0,90.64,0.98,-0.21,424.95,326.04,226.45,18536.31,1560.63,3517.06
2005-01-20,11.3,11.98,11.3,11.62,11.599449538,117356.0,125.0,1361265.0,116556.0,99.32,0.68,0.32,422.9,326.51,226.1,18516.67,1553.14,3500.13
2005-01-24,11.69,11.69,11.16,11.32,11.318142699,24401.0,141.0,276174.0,14800.0,60.65,0.53,-0.37,427.35,327.63,227.82,18655.96,1569.48,3536.92
2005-01-25,11.16,11.39,11.0,11.25,11.129489009,17515.0,86.0,194933.0,13665.0,78.02,0.39,0.09,424.5,327.63,227.66,18588.85,1559.02,3513.37
2005-01-27,11.3,11.88,11.25,11.74,11.549934008,31822.0,168.0,367542.0,25940.0,81.52,0.63,0.44,424.5,325.57,225.02,18540.03,1558.98,3513.37
2005-01-28,11.8,12.5,11.8,12.32,12.157516502,56356.0,225.0,685149.0,47243.0,83.83,0.7,0.52,426.8,328.07,226.66,18655.42,1567.42,3532.41
2005-01-31,12.5,12.7,12.2,12.3,12.357293366,29424.0,156.0,363601.0,27954.0,95.0,0.5,-0.2,422.15,323.85,223.82,18428.95,1550.35,3493.88
2005-02-01,12.0,12.69,12.0,12.23,12.35632933,32223.0,177.0,398158.0,27610.0,85.68,0.69,0.23,420.9,323.61,223.92,18393.32,1545.8,3483.58
2005-02-02,12.49,12.68,12.25,12.55,12.502760385,29706.0,130.0,371407.0,28321.0,95.34,0.43,0.06,421.6,323.47,223.7,18297.43,1548.37,3489.37
2005-02-03,12.35,12.55,12.25,12.29,12.400524717,36210.0,172.0,449023.0,32485.0,89.71,0.3,-0.06,416.5,321.51,221.6,18067.77,1529.64,3447.16
2005-02-04,11.75,12.8,11.75,12.3,12.412445097,70807.0,250.0,878888.0,66956.0,94.56,1.05,0.55,415.9,321.34,220.58,18050.05,1527.39,3442.2
2005-02-07,12.5,14.0,12.5,13.67,13.539354044,316740.0,671.0,4288455.0,305605.0,96.48,1.5,1.17,414.4,322.96,222.13,18005.67,1521.93,3429.74
2005-02-08,13.89,14.65,13.65,14.31,14.223628065,309581.0,1064.0,4403365.0,267482.0,86.4,1.0,0.42,411.1,321.94,221.49,17952.73,1509.89,3402.47
2005-02-09,15.6,17.17,15.5,17.08,16.682765864,1925127.0,5702.0,32116443.0,1436489.0,74.62,1.67,1.48,411.15,321.47,221.31,17967.25,1509.95,3402.88
2005-02-10,17.4,17.78,16.43,16.68,16.995855605,1479830.0,4446.0,25150977.0,983060.0,66.43,1.35,-0.72,415.5,322.28,222.08,18190.59,1526.09,3438.89
2005-02-11,16.51,17.45,16.51,16.71,17.032415002,728459.0,2209.0,12407416.0,521329.0,71.57,0.94,0.2,418.85,325.28,224.55,18320.49,1538.37,3466.61
2005-02-14,17.2,17.25,15.02,15.51,16.22618157,339506.0,1360.0,5508886.0,269960.0,79.52,2.23,-1.69,424.2,327.2,224.83,18503.6,1557.92,3510.89
2005-02-15,15.0,15.45,13.0,14.48,14.696150496,175633.0,827.0,2581129.0,122255.0,69.61,2.45,-0.52,424.4,327.28,224.92,18584.47,1558.82,3512.55
2005-02-16,14.05,16.0,14.0,15.08,15.351127118,374007.0,1532.0,5741429.0,206105.0,55.11,2.0,1.03,423.1,325.85,225.2,18500.04,1554.05,3501.79
2005-02-17,15.49,15.89,15.0,15.68,15.566690518,230595.0,1070.0,3589601.0,167646.0,72.7,0.89,0.19,426.25,326.27,225.45,18668.47,1565.62,3527.86
2005-02-18,16.2,16.8,15.8,16.0,16.237617225,239284.0,1049.0,3885402.0,239284.0,100.0,1.0,-0.2,427.1,326.89,225.45,18698.43,1568.78,3534.85
2005-02-21,17.5,18.4,15.76,15.86,16.293922576,174597.0,722.0,2844870.0,174597.0,100.0,2.64,-1.64,427.15,326.78,225.16,18711.3,1568.94,3535.26
2005-02-22,16.0,16.35,15.5,15.91,15.962627669,129240.0,496.0,2063010.0,129240.0,100.0,0.85,-0.09,432.85,327.38,227.13,18911.2,1589.86,3582.48
2005-02-23,15.75,15.95,15.0,15.32,15.39994085,135250.0,433.0,2082842.0,135250.0,100.0,0.95,-0.43,432.6,327.89,226.98,18906.77,1588.92,3580.41
2005-02-24,15.7,16.0,15.0,15.08,15.375746127,165689.0,650.0,2547592.0,165689.0,100.0,1.0,-0.62,433.75,328.49,227.4,18941.86,1593.12,3589.93
2005-02-25,15.85,15.85,14.5,14.73,14.910546189,133745.0,488.0,1994211.0,133745.0,100.0,1.35,-1.12,434.25,329.21,226.73,18972.38,1594.96,3594.07
2005-02-28,15.0,15.6,14.3,14.76,14.856759165,79677.0,501.0,1183742.0,79677.0,100.0,1.3,-0.24,435.45,328.06,226.13,18985.61,1599.49,3604.0
2005-03-01,14.5,15.0,14.0,14.14,14.506302665,72747.0,398.0,1055290.0,72747.0,100.0,1.0,-0.36,433.45,328.73,225.76,18941.76,1592.06,3587.41
2005-03-02,14.45,14.7,14.15,14.35,14.437222569,56095.0,216.0,809856.0,56095.0,100.0,0.55,-0.1,431.75,329.2,226.04,18854.52,1585.77,3573.38
2005-03-03,14.99,15.0,14.55,14.83,14.783574647,83225.0,357.0,1230363.0,83225.0,100.0,0.45,-0.16,430.2,327.71,225.43,18799.74,1580.08,3560.55
2005-03-04,14.6,15.0,14.1,14.53,14.634839329,156375.0,665.0,2288523.0,156375.0,100.0,0.9,-0.07,433.45,327.27,225.08,18943.92,1592.04,3587.41
2005-03-07,14.65,14.9,14.05,14.65,14.653756416,98578.0,303.0,1444538.0,98578.0,100.0,0.85,0.0,433.0,328.27,226.25,18904.78,1590.37,3583.72
2005-03-08,15.0,15.0,14.05,14.33,14.460819579,87850.0,304.0,1270383.0,87850.0,100.0,0.95,-0.67,437.25,327.64,226.43,19090.33,1606.02,3618.9
2005-03-09,14.75,14.75,13.5,13.78,14.015014538,88048.0,287.0,1233994.0,88048.0,100.0,1.25,-0.97,439.5,328.95,228.76,19177.58,1614.17,3637.52
2005-03-10,14.15,14.7,13.91,14.06,14.28419372,97708.0,442.0,1395680.0,97708.0,100.0,0.79,-0.09,440.9,328.8,229.21,19190.17,1619.43,3649.11
2005-03-11,14.5,14.5,13.75,13.9,14.035953971,62135.0,267.0,872124.0,62135.0,100.0,0.75,-0.6,443.7,329.64,230.28,19294.29,1629.71,3672.28
2005-03-14,14.0,14.48,13.55,13.78,14.031878399,54802.0,139.0,768975.0,54802.0,100.0,0.93,-0.22,441.95,330.54,231.18,19233.66,1623.28,3657.8
2005-03-15,14.0,14.6,13.6,14.51,14.090273308,104095.0,201.0,1466727.0,104095.0,100.0,1.0,0.51,440.65,331.0,230.01,19201.32,1618.48,3647.04
2005-03-16,14.25,17.2,14.25,16.89,16.168955729,663736.0,1479.0,10731918.0,663736.0,100.0,2.95,2.64,443.0,329.87,229.74,19294.86,1627.09,3666.45
2005-03-17,17.09,17.5,15.4,15.59,16.432871399,411963.0,838.0,6769735.0,411963.0,100.0,2.1,-1.5,438.6,327.81,228.0,19122.95,1610.93,3630.07
2005-03-18,16.5,16.5,14.05,14.83,14.931646376,207158.0,383.0,3093210.0,207158.0,100.0,2.45,-1.67,437.15,328.99,228.21,19082.68,1605.65,3618.03
2005-03-21,15.2,15.5,14.5,14.86,15.012610095,82315.0,195.0,1235763.0,82315.0,100.0,1.0,-0.34,432.7,328.24,228.19,18906.82,1589.29,3581.24
2005-03-22,15.0,15.0,13.65,13.75,14.125529306,86434.0,182.0,1220926.0,86434.0,100.0,1.35,-1.25,432.15,327.3,227.54,18880.62,1587.29,3576.69
2005-03-23,13.55,14.45,13.0,13.61,13.783607102,96371.0,155.0,1328340.0,96371.0,100.0,1.45,0.06,426.15,327.49,227.42,18629.14,1565.25,3527.03
2005-03-24,13.4,14.2,12.8,13.18,13.428917171,95860.0,184.0,1287296.0,95860.0,100.0,1.4,-0.22,425.15,327.88,227.34,18576.92,1561.55,3518.75
2005-03-28,13.95,14.05,12.25,12.49,12.994470623,94224.0,182.0,1224391.0,94224.0,100.0,1.8,-1.46,425.15,330.2,227.86,18621.56,1561.58,3518.71
2005-03-29,12.45,13.25,11.6,11.8,12.092079498,126141.0,215.0,1525307.0,126141.0,100.0,1.65,-0.65,426.1,329.96,227.35,18667.43,1565.02,3526.66
2005-03-30,11.85,13.0,11.8,12.79,12.52266512,72402.0,112.0,906666.0,72402.0,100.0,1.2,0.94,426.45,328.99,226.46,18650.78,1566.35,3529.51
2005-03-31,12.1,13.3,11.9,13.09,12.977971377,54293.0,144.0,704613.0,54293.0,100.0,1.4,0.99,427.5,328.93,226.24,18666.78,1570.16,3538.16
2005-04-01,13.25,14.09,13.15,13.6,13.626020546,70183.0,150.0,956315.0,70183.0,100.0,0.94,0.35,427.15,329.58,226.16,18642.95,1568.88,3535.31
2005-04-04,13.5,13.9,13.1,13.2,13.452400143,75683.0,153.0,1018118.0,75683.0,100.0,0.8,-0.3,423.9,330.51,226.43,18537.14,1556.94,3508.45
2005-04-05,13.2,13.49,12.6,13.04,13.034236108,79828.0,112.0,1040497.0,79828.0,100.0,0.89,-0.16,424.6,330.72,226.22,18584.73,1559.51,3514.2
2005-04-06,13.48,13.74,13.0,13.2,13.205234431,126967.0,164.0,1676629.0,126967.0,100.0,0.74,-0.28,425.75,331.32,226.82,18605.27,1563.74,3523.68
2005-04-07,13.5,13.7,13.06,13.22,13.399044695,58620.0,127.0,785452.0,58620.0,100.0,0.64,-0.28,428.0,331.69,228.02,18712.15,1572.0,3542.3
2005-04-08,13.5,13.9,13.0,13.22,13.414396555,46914.0,147.0,629323.0,38713.0,82.52,0.9,-0.28,425.2,330.96,226.8,18607.81,1561.72,3519.12
2005-04-11,13.3,13.5,12.5,12.61,12.857230018,45892.0,121.0,590044.0,42042.0,91.61,1.0,-0.69,429.0,331.03,226.97,18747.3,1575.67,3550.62
2005-04-12,12.8,13.1,12.5,12.91,12.751564577,66951.0,139.0,853730.0,57758.0,86.27,0.6,0.11,427.3,331.65,226.6,18690.09,1569.43,3536.55
2005-04-13,13.19,13.23,12.9,13.06,13.044830918,36225.0,86.0,472549.0,32650.0,90.13,0.33,-0.13,427.5,331.46,225.93,18694.57,1570.21,3538.2
2005-04-15,13.0,13.2,12.53,12.75,12.793751261,64461.0,151.0,824698.0,50420.0,78.22,0.67,-0.25,424.6,328.37,224.27,18584.73,1559.51,3514.2
2005-04-18,12.5,12.9,12.5,12.54,12.652491928,45527.0,99.0,576030.0,42052.0,92.37,0.4,0.04,425.75,327.19,223.62,18627.41,1563.55,3523.68
2005-04-19,12.7,12.9,12.31,12.43,12.535408922,53800.0,119.0,674405.0,50000.0,92.94,0.59,-0.27,427.45,327.91,223.08,18688.11,1569.98,3537.75
2005-04-20,13.9,13.9,12.0,12.19,12.354091967,47691.0,134.0,589179.0,34764.0,72.89,1.9,-1.71,433.2,331.52,226.0,18930.84,1591.14,3585.38
2005-04-21,12.25,13.75,11.9,13.56,13.157151402,73566.0,239.0,967919.0,63099.0,85.77,1.85,1.31,434.0,331.08,226.92,18974.47,1594.04,3591.96
2005-04-22,13.7,14.0,13.4,13.56,13.757375504,95485.0,241.0,1313623.0,80102.0,83.89,0.6,-0.14,434.6,332.25,226.91,18981.14,1596.24,3596.92
2005-04-25,13.95,14.1,13.5,13.78,13.874753086,64800.0,163.0,899084.0,52650.0,81.25,0.6,-0.17,432.9,333.55,226.48,18922.05,1590.0,3582.9
2005-04-26,13.99,14.0,13.01,13.25,13.335557436,52006.0,119.0,693529.0,46755.0,89.9,0.99,-0.74,437.0,337.23,229.56,19094.71,1605.1,3616.74
2005-04-27,13.03,13.27,12.9,13.01,13.021238504,40775.0,103.0,530941.0,35400.0,86.82,0.37,-0.02,434.35,335.04,227.75,18968.06,1595.37,3594.85
2005-04-28,12.9,13.99,12.9,13.75,13.458580432,75206.0,218.0,1012166.0,62660.0,83.32,1.09,0.85,432.5,334.87,226.47,18893.76,1588.57,3579.59
2005-04-29,14.0,14.0,13.0,13.03,13.339126151,73079.0,169.0,974810.0,49280.0,67.43,1.0,-0.97,435.7,337.5,228.13,18966.02,1600.28,3606.03
2005-05-02,13.6,13.7,12.91,13.02,13.171948819,60960.0,146.0,802962.0,46260.0,75.89,0.79,-0.58,435.7,339.37,230.16,18985.62,1600.28,3606.07
2005-05-03,13.55,13.55,12.91,12.95,13.031790917,46680.0,97.0,608324.0,44355.0,95.02,0.64,-0.6,427.9,332.03,226.33,18654.29,1571.68,3541.51
2005-05-04,12.17,13.8,12.17,13.55,13.230177178,84322.0,156.0,1115595.0,76958.0,91.27,1.63,1.38,428.8,330.98,225.47,18665.66,1575.0,3548.96
2005-05-05,13.75,14.5,13.75,14.22,14.212955916,219421.0,451.0,3118621.0,186376.0,84.94,0.75,0.47,429.15,331.65,225.32,18622.96,1576.29,3551.86
2005-05-06,13.58,13.95,13.51,13.62,13.750436626,58975.0,117.0,810932.0,51425.0,87.2,0.44,0.04,425.15,330.96,224.64,18472.76,1561.55,3518.75
2005-05-09,13.6,13.97,13.13,13.27,13.449423341,118701.0,173.0,1596460.0,87756.0,73.93,0.84,-0.33,425.5,331.74,226.0,18504.99,1562.82,3521.65
2005-05-10,13.28,13.6,13.21,13.26,13.410713243,68476.0,131.0,918312.0,63176.0,92.26,0.39,-0.02,427.4,331.87,226.89,18564.11,1569.82,3537.33
